"$/Lot SqFt","Age","Area #","Area Name","Baths Full","Baths Half","Beds Total","DOM","HOA Fee","List Price","Listing Date","Lot Size","MLS Number","Parcel Number","Postal City","Price/SqFt","Sale Date","Sale Price","Sq Ft Total","Status","Street Address","Year Built","Zip Code","Zoning"
"$ 291.51","25","311","County Area / Fair Oaks Ave","3","0","4","15","","$1,495,000","04/28/2014","5,300","ML81414151","060-182-520","Menlo Park","620.48","05/13/2014","$1,545,000","2,490","Sold","443 9TH Avenue","1989","94025","R100"
"$ 227.74","66","439","San Mateo Park / El Cerrito Park","3","1","4","158","","$1,549,000","05/05/2014","6,784","ML81415218","032-270-090","San Mateo","739.23","06/15/2014","$1,545,000","2,090","Sold","161 GRAMERCY Drive","1948","94402","R1"
"$ 309.00","78","436","Aragon","2","0","3","11","","$1,499,000","05/12/2014","5,000","ML81416272","034-263-120","San Mateo","826.20","05/23/2014","$1,545,000","1,870","Sold","31 AVILA Road","1936","94402","R1"
"$ 294.74","42","391","FC- Nbrhood#8 - Dolphin Bay Etc.","3","0","4","4","","$1,345,888","04/25/2014","5,225","ML81413813","094-462-040","Foster City","646.79","04/29/2014","$1,540,000","2,381","Sold","430 BEACH PARK Boulevard","1972","94404","R1"
"$ 286.46","77","481","Highlands Millbrae","2","1","4","26","","$1,399,999","04/27/2014","5,376","ML81414078","024-098-020","Millbrae","690.58","05/23/2014","$1,540,000","2,230","Sold","731 HILLCREST Boulevard","1937","94030","R1"
"$ 271.60","22","18","Cupertino","2","1","3","9","","$1,280,000","05/06/2014","5,670","ML81415550","357-17-103","Cupertino","929.95","05/15/2014","$1,540,000","1,656","Sold","10136 ORANGE Avenue","1992","95014","CU"
"$ 336.73","68","352","El Sereno Corte Etc.","1","1","3","1","","$1,500,000","05/15/2014","4,520","ML81417081","051-291-080","San Carlos","1,021.48","05/16/2014","$1,522,000","1,490","Sold","230 KELTON Avenue","1946","94070","R1"
"$ 294.06","26","361","Haskins Estates Etc.","2","1","3","14","","$1,235,000","04/23/2014","5,170","ML81413656","043-282-190","Belmont","779.65","05/07/2014","$1,520,310","1,950","Sold","2406 PALMER Avenue","1988","94002","R1"
"$ 186.27","59","16","Los Gatos/Monte Sereno","2","1","3","11","","$1,398,000","04/21/2014","8,160","ML81413155","523-17-021","Los Gatos","892.54","05/02/2014","$1,520,000","1,703","Sold","16336 ROSELEAF Court","1955","95032","R1-8"
"$ 276.36","79","436","Aragon","2","0","3","13","","$1,498,000","05/08/2014","5,500","ML81415785","034-262-060","San Mateo","826.09","05/21/2014","$1,520,000","1,840","Sold","115 SEVILLE Way","1935","94402","R1"
"$ 181.61","51","16","Los Gatos/Monte Sereno","2","1","3","12","","$1,350,000","05/05/2014","8,320","ML81415248","523-36-026","Los Gatos","719.52","05/17/2014","$1,511,000","2,100","Sold","133 BLOSSOM GLEN Way","1963","95032","R18"
"$ 187.58","38","8","Santa Clara","2","0","4","10","","$1,275,000","04/22/2014","8,050","ML81413419","294-37-082","Santa Clara","687.93","05/02/2014","$1,510,000","2,195","Sold","313 LESTER Court","1976","95051","R1"
"$ 164.76","49","433","The Highlands / Ticonderoga","2","1","3","7","","$1,248,000","05/09/2014","9,165","ML81416022","041-081-300","San Mateo","904.19","05/16/2014","$1,510,000","1,670","Sold","1711 YORKTOWN Road","1965","94402","R1"
"$ 94.25","17","360","Belmont Woods Etc.","2","1","3","11","0","$1,288,000","04/25/2014","15,936","ML81413814","045-532-030","Belmont","725.60","05/06/2014","$1,502,000","2,070","Sold","2628 CARLMONT Drive","1997","94002","PD000"
"$ 242.88","55","18","Cupertino","2","0","4","9","","$1,398,000","04/22/2014","6,180","ML81413402","372-13-010","San Jose","808.73","05/01/2014","$1,501,000","1,856","Sold","6840 RAINBOW Drive","1959","95129","R1-8"
"$ 151.52","56","8","Santa Clara","2","0","4","12","","$1,300,000","04/18/2014","9,900","ML81412854","296-12-045","Santa Clara","603.38","04/30/2014","$1,500,000","2,486","Sold","101 KELLOGG Way","1958","95051","R1"
"$ 73.19","24","5","Berryessa","3","0","5","38","","$1,650,000","04/19/2014","20,496","ML81412952","595-10-072","San Jose","426.38","05/27/2014","$1,500,000","3,518","Sold","3485 SIERRA Road","1990","95132","A-PD"
"$ 231.48","48","396","FC- Nbrhood#3 - Carmel Village Etc.","3","0","5","11","","$1,438,000","04/21/2014","6,480","ML81413044","094-303-460","Foster City","590.55","05/02/2014","$1,500,000","2,540","Sold","300 BRAMBLE Court","1966","94404","R1"
"$ 574.05","39","438","Baywood/Parrott Park","2","1","2","10","455","$1,250,000","04/19/2014","2,613","ML81413073","032-441-360","San Mateo","793.65","04/29/2014","$1,500,000","1,890","Sold","41 BAYWOOD Avenue","1975","94402","R1"
"$ 200.27","53","18","Cupertino","2","0","3","8","","$1,288,000","04/23/2014","7,490","ML81413469","316-30-054","Cupertino","956.63","05/01/2014","$1,500,000","1,568","Sold","10558 CYPRESS Drive","1961","95014","R1"
"$ 163.47","79","351","Beverly Terrace Etc.","1","1","3","9","","$1,498,000","04/28/2014","9,176","ML81414131","049-331-170","San Carlos","735.29","05/07/2014","$1,500,000","2,040","Sold","2222 CARMELITA Drive","1935","94070","R1"
"$ 76.05","47","262","Brookside / Willowbrook Area","2","0","2","11","","$1,275,000","05/12/2014","19,725","ML81416246","079-160-030","Portola Valley","1,304.35","05/23/2014","$1,500,000","1,150","Sold","119 CAMPO Road","1967","94028","R1"
"$ 186.20","47","19","Sunnyvale","3","0","5","8","","$1,499,000","05/13/2014","8,056","ML81416451","323-28-074","Sunnyvale","687.44","05/21/2014","$1,500,000","2,182","Sold","1518 HOLLENBECK Avenue","1967","94087","R1"
"$ 116.47","58","19","Sunnyvale","3","0","5","50","","$1,598,000","05/14/2014","12,879","ML81416676","209-23-007","Sunnyvale","599.28","07/03/2014","$1,500,000","2,503","Sold","477 E OLIVE Avenue","1956","94086","R0"
"$ 8.46","27","1","Morgan Hill / Gilroy / San Martin","3","0","4","158","","$1,499,950","04/28/2014","177,300","ML81414288","776-08-025","Morgan Hill","406.71","","","3,688","Canceled","14000 OAK VALLEY Road","1987","95037","RR"
"$ 240.48","29","424","Lauriedale","3","0","4","223","","$1,499,888","04/18/2014","6,237","ML81412866","040-181-210","San Mateo","520.79","","","2,880","Expired","172 WOODBRIDGE Circle","1985","94403","R1"
"$ 104.10","7","613","Miramar / City of Naples","4","1","4","178","","$1,499,000","04/20/2014","14,400","ML81413012","048-065-050","Half Moon Bay","412.95","10/15/2014","$1,499,000","3,630","Sold","29 TERRACE Avenue","2007","94019","R1"
"$ 151.31","44","439","San Mateo Park / El Cerrito Park","4","0","4","178","","$1,498,000","04/25/2014","9,900","ML81413871","032-280-690","San Mateo","525.61","","","2,850","Expired","120 GRAMERCY Drive","1970","94402","R100"
"$ 299.60","75","426","Park Western Subdivision/Hillsdale","3","0","4","31","","$1,498,000","05/01/2014","5,000","ML81414846","039-325-010","San Mateo","757.33","","","1,978","Canceled","2727 ISABELLE Avenue","1939","94403","R1"
"$ 137.56","34","13","Almaden Valley","3","0","5","5","","$1,498,000","05/05/2014","10,890","ML81415238","701-16-019","San Jose","455.73","","","3,287","Canceled","7062 MORECAMBE Drive","1980","95120","R1-2P"
"$ 95.43","24","13","Almaden Valley","2","1","4","13","","$1,499,000","04/22/2014","15,682","ML81413270","701-64-058","San Jose","384.61","05/05/2014","$1,496,500","3,891","Sold","769 HARRY Road","1990","95120","R1B8"
"$ 12.04","23","1","Morgan Hill / Gilroy / San Martin","3","1","4","94","","$1,495,000","04/29/2014","124,219","ML81414718","773-19-032","Morgan Hill","289.28","","","5,168","Canceled","1568 LLAGAS Road","1991","95037","R1"
"$ 241.10","57","18","Cupertino","2","0","3","9","","$1,268,000","04/23/2014","6,180","ML81413421","373-13-011","San Jose","922.60","05/02/2014","$1,490,000","1,615","Sold","1574 S BLANEY Avenue","1957","95129","R1"
"$ 92.45","17","3","Evergreen","4","1","5","28","","$1,500,000","05/09/2014","16,117","ML81415908","660-62-017","San Jose","399.14","06/06/2014","$1,490,000","3,733","Sold","5642 CREEKVIEW MEADOW Lane","1997","95135","A-PD"
"$ 182.13","51","19","Sunnyvale","2","0","4","47","","$1,488,888","04/16/2014","8,175","ML81412576","202-39-013","Sunnyvale","717.88","","","2,074","Canceled","1125 ROBIN Way","1963","94087","R1"
"$ 199.73","64","332","Horgan Ranch Etc.","1","1","2","10","","$1,185,000","04/21/2014","7,450","ML81413031","069-331-090","Redwood City","1,086.13","05/01/2014","$1,488,000","1,370","Sold","487 BUENA VISTA Avenue","1950","94061","sf"
"$ 241.95","94","207","Downtown Mountain View","1","1","2","8","","$1,235,000","04/29/2014","6,150","ML81414463","158-24-006","Mountain View","1,600.00","05/07/2014","$1,488,000","930","Sold","546 BUSH Street","1920","94041","R1"
"$ 131.11","16","3","Evergreen","4","0","6","12","120","$1,500,000","04/30/2014","11,326","ML81414499","680-51-001","San Jose","450.96","05/12/2014","$1,485,000","3,293","Sold","6014 WHITEHAVEN Court","1998","95138","A-PD"
"$ 100.27","9","4","Alum Rock","3","1","4","203","","$1,485,000","05/05/2014","14,810","ML81415229","612-35-074","San Jose","301.16","","","4,931","Canceled","3405 STORY Lane","2005","95127","A-PD"
"$ 296.00","65","307","Menlo Oaks Area","1","0","2","9","","$1,147,000","04/28/2014","5,000","ML81414084","062-272-230","Menlo Park","1,480.00","05/07/2014","$1,480,000","1,000","Sold","675 NASH Avenue","1949","94025","R1008"
"$ 151.08","93","10","Willow Glen","3","0","4","5","","$1,425,000","04/30/2014","9,796","ML81414522","264-44-036","San Jose","668.78","05/05/2014","$1,480,000","2,213","Sold","846 PLAZA Drive","1921","95125","R1-8"
"$ 254.30","73","438","Baywood/Parrott Park","2","0","3","11","","$1,350,000","05/04/2014","5,820","ML81415222","034-132-380","San Mateo","865.50","05/15/2014","$1,480,000","1,710","Sold","37 MISSION Drive","1941","94402","R1"
"$ 417.61","10","8","Santa Clara","4","0","5","18","116","$1,498,000","05/12/2014","3,544","ML81416307","097-92-081","Santa Clara","559.55","05/30/2014","$1,480,000","2,645","Sold","975 E RIVER Parkway","2004","95054","PD"
"$ 423.95","12","8","Santa Clara","3","1","4","9","119","$1,395,500","05/14/2014","3,491","ML81416621","097-87-028","Santa Clara","614.62","05/23/2014","$1,480,000","2,408","Sold","1133 DOYLE Circle","2002","95054","PD"
"$ 194.94","53","19","Sunnyvale","2","0","3","7","","$1,098,000","05/14/2014","7,592","ML81416648","198-30-028","Sunnyvale","1,091.45","05/21/2014","$1,480,000","1,356","Sold","1032 KENBRIDGE Court","1961","94087","R0"
"$ 563.05","37","18","Cupertino","3","0","3","24","290","$1,478,000","05/08/2014","2,625","ML81415900","326-53-002","Cupertino","784.50","","","1,884","Canceled","21152 PATRIOT Way","1977","95014","R1"
"$ 246.00","101","439","San Mateo Park / El Cerrito Park","2","1","2","7","","$1,388,000","05/02/2014","6,000","ML81414904","032-076-150","San Mateo","1,162.20","05/09/2014","$1,476,000","1,270","Sold","307 ENGLE Road","1913","94402","R1"
"$ 20.32","14","336","Cordilleras Heights Etc.","3","0","4","134","","$1,575,000","04/24/2014","72,571","ML81413791","057-070-370","Redwood City","491.67","09/05/2014","$1,475,000","3,000","Sold","13 CANEPA Court","2000","94062","RH"
"$ 95.81","64","336","Cordilleras Heights Etc.","2","1","4","26","","$1,495,000","05/05/2014","15,395","ML81415200","068-071-280","Redwood City","534.42","05/31/2014","$1,475,000","2,760","Sold","560 LAKEMEAD Way","1950","94062","RH"
"$ 245.25","51","18","Cupertino","2","0","3","7","","$1,198,000","04/30/2014","5,994","ML81414524","362-29-036","Cupertino","1,318.39","05/07/2014","$1,470,000","1,115","Sold","1163 CRESTLINE Drive","1963","95014","R1B6"
"$ 126.16","53","10","Willow Glen","2","1","4","8","","$1,374,000","05/01/2014","11,652","ML81414705","446-18-006","San Jose","492.30","05/09/2014","$1,470,000","2,986","Sold","1650 KNOLLWOOD Avenue","1961","95125","R1-8"
"$ 147.81","42","17","Saratoga","2","0","4","7","","$1,299,888","05/01/2014","9,945","ML81414742","386-26-015","Saratoga","586.36","05/08/2014","$1,470,000","2,507","Sold","12225 SARAGLEN Drive","1972","95070","R110"
"$ 24.91","35","273","Skyline Area","2","1","3","90","","$1,575,000","04/17/2014","58,806","ML81412876","067-140-040","Woodside","424.64","07/16/2014","$1,465,000","3,450","Sold","13830 SKYLINE Boulevard","1979","94062","RE0S1"
"$ 244.17","50","19","Sunnyvale","2","1","4","16","","$1,398,000","05/14/2014","6,000","ML81416688","201-25-002","Sunnyvale","672.64","05/30/2014","$1,465,000","2,178","Sold","1026 HOLLENBECK Avenue","1964","94087","R0"
"$ 95.84","37","13","Almaden Valley","2","1","4","13","","$1,499,950","04/29/2014","15,260","ML81414315","581-43-003","San Jose","615.53","05/12/2014","$1,462,500","2,376","Sold","1364 BOX CANYON Road","1977","95120","R1-8"
"$ 228.84","63","355","Cordes Etc.","2","1","5","12","","$1,249,000","04/17/2014","6,380","ML81412760","045-301-070","San Carlos","715.69","04/29/2014","$1,460,000","2,040","Sold","25 WALTON Street","1951","94070","R1"
"$ 190.85","56","18","Cupertino","3","0","3","8","","$1,298,000","04/30/2014","7,650","ML81414503","381-25-005","San Jose","767.61","05/08/2014","$1,460,000","1,902","Sold","5171 BELA Drive","1958","95129","R1-8"
"$ 220.05","67","439","San Mateo Park / El Cerrito Park","2","0","3","19","","$1,450,000","04/21/2014","6,612","ML81413055","032-270-290","San Mateo","706.31","05/10/2014","$1,455,000","2,060","Sold","25 ERICSON Road","1947","94402","R1"
"$ 319.71","8","204","Rengstorff","3","0","4","6","100","$1,198,000","04/24/2014","4,551","ML81413642","150-09-036","Mountain View","893.19","04/30/2014","$1,455,000","1,629","Sold","1931 CAPPELLETTI Court","2006","94043","R3-22"
"$ 233.87","53","19","Sunnyvale","2","0","3","9","","$1,188,000","04/16/2014","6,200","ML81412541","309-35-027","Sunnyvale","948.95","04/25/2014","$1,450,000","1,528","Sold","1565 FINCH Way","1961","94087","R0"
"$ 243.33","49","18","Cupertino","2","0","3","8","","$1,388,000","04/16/2014","5,959","ML81412587","377-20-078","San Jose","896.72","04/24/2014","$1,450,000","1,617","Sold","1211 JOHNSON Avenue","1965","95129","R1B6"
"$ 147.36","47","19","Sunnyvale","2","1","4","8","","$1,080,000","04/22/2014","9,840","ML81413243","313-07-014","Sunnyvale","828.10","04/30/2014","$1,450,000","1,751","Sold","1122 CASTLETON Way","1967","94087","RO"
"$ 264.99","61","209","Miramonte","2","0","2","14","","$1,095,000","04/22/2014","5,472","ML81413453","189-31-084","Mountain View","1,100.15","05/06/2014","$1,450,000","1,318","Sold","1628 DON Court","1953","94040","R1"
"$ 85.24","17","360","Belmont Woods Etc.","2","1","3","12","","$1,298,000","04/25/2014","17,010","ML81413803","045-532-150","Belmont","700.48","05/07/2014","$1,450,000","2,070","Sold","2604 CARLMONT Drive","1997","94002","PD0"
"$ 414.29","12","8","Santa Clara","3","1","4","7","119","$1,349,500","04/25/2014","3,500","ML81413805","097-87-016","Santa Clara","602.16","05/02/2014","$1,450,000","2,408","Sold","1179 DOYLE Circle","2002","95054","PD"
"$ 185.90","10","15","Campbell","3","0","4","8","","$1,429,000","04/29/2014","7,800","ML81414289","305-22-034","Campbell","475.57","05/07/2014","$1,450,000","3,049","Sold","216 W LATIMER Avenue","2004","95008","R-1-6"
"$ 327.46","25","378","Lighthouse Cove Etc.","3","0","4","12","235","$1,349,431","05/09/2014","4,428","ML81415988","095-323-170","Redwood City","606.69","05/21/2014","$1,450,000","2,390","Sold","810 SEA CHASE Drive","1989","94065","R2"
"$ 176.83","52","16","Los Gatos/Monte Sereno","2","0","3","8","","$1,289,000","05/12/2014","8,200","ML81416266","527-40-036","Los Gatos","779.15","05/20/2014","$1,450,000","1,861","Sold","116 MEADOWBROOK Drive","1962","95032","R18"
"$ 202.51","10","3","Evergreen","3","1","5","92","","$1,450,000","05/12/2014","7,160","ML81416288","659-78-018","San Jose","411.58","","","3,523","Expired","3532 ARCADE Avenue","2004","95148","R1"
"$ 188.31","25","610","Casa Del Mar / Kehoe Etc.","2","1","3","16","","$1,475,000","05/15/2014","7,700","ML81417147","048-400-060","Half Moon Bay","617.02","05/31/2014","$1,450,000","2,350","Sold","540 PILARCITOS Avenue","1989","94019","R1000"
"$ 143.11","63","15","Campbell","2","1","4","50","","$1,449,000","05/11/2014","10,125","ML81416208","404-06-029","Campbell","610.62","","","2,373","Canceled","99 CHRISTOPHER Avenue","1951","95008","R-1-6"
"$ 164.57","33","362","Belmont Country Club Etc.","2","1","3","28","","$1,399,000","05/12/2014","8,750","ML81416239","044-091-330","Belmont","488.14","06/09/2014","$1,440,000","2,950","Sold","1750 TERRACE Drive","1981","94002","R1"
"$ 99.20","16","3","Evergreen","4","0","5","22","","$1,519,000","05/06/2014","14,496","ML81415348","676-86-003","San Jose","416.81","05/28/2014","$1,438,000","3,450","Sold","2231 QUAIL BLUFF Court","1998","95121","A-PD"
"$ 102.95","11","3","Evergreen","3","0","4","21","","$1,488,000","04/18/2014","13,939","ML81412843","659-69-026","San Jose","461.27","05/09/2014","$1,435,000","3,111","Sold","3642 SANTA CROCE Court","2003","95148","R1"
"$ 268.22","50","361","Haskins Estates Etc.","2","0","3","7","","$1,188,000","05/09/2014","5,350","ML81416021","043-121-210","Belmont","875.00","05/16/2014","$1,435,000","1,640","Sold","3410 HILLCREST Drive","1964","94002","R1"
"$ 448.56","32","18","Cupertino","2","1","3","9","90","$1,280,000","05/13/2014","3,188","ML81416602","366-19-057","Cupertino","803.37","05/22/2014","$1,430,000","1,780","Sold","11650 WILDFLOWER Court","1982","95014","R1"
"$ 656.06","9","18","Cupertino","2","1","3","9","136","$1,248,888","05/12/2014","2,178","ML81416650","366-58-022","Cupertino","799.15","05/21/2014","$1,428,888","1,788","Sold","11531 BIANCHINI Lane","2005","95014","R1"
"$ 196.42","56","8","Santa Clara","3","0","6","12","","$1,180,000","05/08/2014","7,260","ML81415817","296-08-033","Santa Clara","548.25","05/20/2014","$1,426,000","2,601","Sold","3316 ALLEN Way","1958","95051","R1"
"$ 169.76","41","10","Willow Glen","3","0","5","8","","$1,249,956","05/13/2014","8,400","ML81416470","446-07-015","San Jose","533.48","05/21/2014","$1,426,000","2,673","Sold","2018 PARK ROYAL Drive","1973","95125","R1-5"
"$ 216.17","57","18","Cupertino","3","0","6","8","","$1,199,000","04/18/2014","6,592","ML81412895","373-28-013","San Jose","678.57","04/26/2014","$1,425,000","2,100","Sold","1085 ALDERBROOK Lane","1957","95129","R1-8"
"$ 140.56","19","16","Los Gatos/Monte Sereno","2","1","3","9","","$1,399,000","05/10/2014","10,138","ML81416148","424-12-123","Los Gatos","560.80","05/19/2014","$1,425,000","2,541","Sold","369 BLACKWELL Drive","1995","95032","R18"
"$ 229.96","41","395","FC- Nbrhood#4 - Marina Point Etc.","2","1","5","13","","$1,350,000","04/24/2014","6,175","ML81413782","094-363-010","Foster City","529.85","05/07/2014","$1,420,000","2,680","Sold","1130 CATAMARAN Street","1973","94404","R1"
"$ 226.01","55","19","Sunnyvale","2","0","2","11","0","$1,128,500","04/28/2014","6,283","ML81414276","165-06-082","Sunnyvale","931.76","05/09/2014","$1,420,000","1,524","Sold","850 SUTTER Avenue","1959","94086","R0"
"$ 165.50","57","18","Cupertino","2","1","3","15","","$1,188,000","05/08/2014","8,580","ML81415803","381-23-035","San Jose","773.42","05/23/2014","$1,420,000","1,836","Sold","1311 HAPPY VALLEY Avenue","1957","95129","R1-8"
"$ 221.70","51","19","Sunnyvale","2","1","4","8","","$1,248,000","05/14/2014","6,405","ML81416679","309-05-018","Sunnyvale","823.19","05/22/2014","$1,420,000","1,725","Sold","1350 EGRET Drive","1963","94087","R0"
"$ 145.44","58","433","The Highlands / Ticonderoga","2","0","4","9","","$1,298,000","04/28/2014","9,750","ML81414089","041-134-040","San Mateo","722.73","05/07/2014","$1,418,000","1,962","Sold","1927 LEXINGTON Avenue","1956","94402","R1"
"$ 235.83","29","391","FC- Nbrhood#8 - Dolphin Bay Etc.","2","1","3","4","","$1,499,000","04/18/2014","6,000","ML81412869","094-940-080","Foster City","748.68","04/22/2014","$1,415,000","1,890","Sold","20 PORT ROYAL Avenue","1985","94404","R1"
"$ 244.89","67","238","Green Gables","1","0","3","10","","$1,498,000","04/29/2014","5,778","ML81414329","003-49-042","Palo Alto","1,151.34","05/09/2014","$1,415,000","1,229","Sold","2200 SAINT FRANCIS Drive","1947","94303","R1"
"$ 129.66","64","16","Los Gatos/Monte Sereno","2","0","3","13","","$1,395,000","05/02/2014","10,875","ML81414942","523-17-040","Los Gatos","695.27","05/15/2014","$1,410,000","2,028","Sold","16450 LOS GATOS ALMADEN Road","1950","95032","R1-8"
"$ 190.41","14","3","Evergreen","3","0","5","11","","$1,399,888","05/05/2014","7,405","ML81415212","660-68-020","San Jose","447.19","05/16/2014","$1,410,000","3,153","Sold","4754 SAN TROPICO Court","2000","95135","A-PD"
"$ 18.80","78","9","Central San Jose","3","0","4","0","","$1,410,000","05/09/2014","75,000","ML81416090","261-13-019","San Jose","460.18","05/09/2014","$1,410,000","3,064","Sold","1155 EMORY Street","1936","95126","R1-8"
"$ 115.79","50","10","Willow Glen","2","1","3","128","","$1,449,000","04/29/2014","12,160","ML81414379","442-04-008","San Jose","500.00","10/30/2014","$1,408,000","2,816","Sold","1848 CAVALIER Court","1964","95124","R1B6"
"$ 166.22","52","13","Almaden Valley","4","0","5","9","","$1,399,000","05/05/2014","8,436","ML81415203","581-08-061","San Jose","477.12","05/14/2014","$1,402,250","2,939","Sold","6512 FALL RIVER Drive","1962","95120","R1-5"
"$ 127.36","35","13","Almaden Valley","3","0","5","6","","$1,300,000","04/18/2014","11,000","ML81412827","701-61-039","San Jose","568.36","04/24/2014","$1,401,000","2,465","Sold","732 GRIMSWOOD Court","1979","95120","R1-1P"
"$ 95.79","54","13","Almaden Valley","2","1","3","9","","$1,325,000","04/28/2014","14,626","ML81414136","581-17-017","San Jose","686.76","05/07/2014","$1,401,000","2,040","Sold","1194 HAMPTON Court","1960","95120","R1-8"
"$ 225.42","63","333","Central Park Etc.","2","0","3","13","","$1,175,000","05/10/2014","6,215","ML81416151","069-081-040","Redwood City","714.80","05/23/2014","$1,401,000","1,960","Sold","1616 MARYLAND Street","1951","94061","r1"
"$ 154.98","56","15","Campbell","2","0","3","12","0","$1,199,000","05/12/2014","9,040","ML81416383","288-06-058","Campbell","772.33","05/24/2014","$1,401,000","1,814","Sold","271 S MIDWAY Street","1958","95008","R-1-6"
"$ 232.79","114","332","Horgan Ranch Etc.","2","0","2","15","","$1,295,000","04/20/2014","6,014","ML81413022","059-113-430","Redwood City","853.66","05/05/2014","$1,400,000","1,640","Sold","302 ORCHARD Avenue","1900","94061","R2"
"$ 16.07","40","3","Evergreen","3","0","4","167","","$1,400,000","04/19/2014","87,120","ML81413174","654-10-006","San Jose","488.32","","","2,867","Canceled","3703 NORWOOD Avenue","1974","95148","RR"
"$ 155.56","64","10","Willow Glen","3","0","4","9","","$1,349,000","04/29/2014","9,000","ML81414461","439-38-036","San Jose","543.06","05/08/2014","$1,400,000","2,578","Sold","2524 GERALD Way","1950","95125","R1-8"
"$ 174.30","23","603","Ocean Colony","3","0","4","77","100","$1,498,000","05/01/2014","8,032","ML81414657","066-410-630","Half Moon Bay","383.56","07/17/2014","$1,400,000","3,650","Sold","401 EAGLE TRACE Drive","1991","94019","PUD00"
"$ 233.33","56","18","Cupertino","2","0","3","10","","$1,298,000","05/07/2014","6,000","ML81415528","362-24-015","Cupertino","989.40","05/17/2014","$1,400,000","1,415","Sold","7717 RAINBOW Drive","1958","95014","R1"
"$ 201.15","46","19","Sunnyvale","2","0","3","12","","$1,348,000","05/07/2014","6,960","ML81415544","201-33-018","Sunnyvale","824.01","05/19/2014","$1,400,000","1,699","Sold","549 HYANNIS Drive","1968","94087","R0"
"$ 200.00","60","205","Thompson","2","0","4","8","","$1,225,000","05/14/2014","7,000","ML81416681","147-17-045","Mountain View","1,018.18","05/22/2014","$1,400,000","1,375","Sold","2458 ALVIN Street","1954","94043","R1"
"$ 137.37","53","480","Mills Estate","2","0","3","8","","$1,425,000","05/14/2014","10,184","ML81417218","024-241-170","Millbrae","732.46","05/22/2014","$1,399,000","1,910","Sold","1292 LAKE Street","1961","94030","R1"
"$ 175.72","45","19","Sunnyvale","2","0","3","18","","$1,398,000","04/24/2014","7,956","ML81413694","309-40-010","Sunnyvale","546.09","","","2,560","Canceled","111 KILLEAN Court","1969","94087","R2PD"
"$ 233.00","49","18","Cupertino","3","1","5","91","","$1,398,000","05/07/2014","6,000","ML81415622","378-07-049","San Jose","607.30","","","2,302","Expired","1016 BENTOAK Lane","1965","95129","R1-8"
"$ 254.18","6","333","Central Park Etc.","4","1","4","91","","$1,398,000","05/12/2014","5,500","ML81416312","053-104-150","Redwood City","517.78","","","2,700","Canceled","1183 HUDSON Street","2008","94061","R1"
"$ 169.55","20","332","Horgan Ranch Etc.","2","1","4","143","","$1,395,000","04/26/2014","8,233","ML81414020","069-291-510","Redwood City","538.95","09/16/2014","$1,395,888","2,590","Sold","2038 HULL Avenue","1994","94061","R1"
"$ 249.11","72","352","El Sereno Corte Etc.","2","0","3","43","","$1,395,000","04/22/2014","5,600","ML81413317","051-281-050","San Carlos","955.48","","","1,460","Canceled","212 FAIRMONT Avenue","1942","94070","R1"
"$ 214.62","78","334","High School Acres Etc.","2","1","3","0","","$1,395,000","04/24/2014","6,500","ML81413789","052-173-280","Redwood City","754.05","04/24/2014","$1,395,000","1,850","Sold","2211 BREWSTER Avenue","1936","94062","R1"
"$ 147.79","73","8","Santa Clara","2","1","4","197","","$1,388,888","04/30/2014","9,398","ML81414554","303-19-013","Santa Clara","637.10","","","2,180","Canceled","248 WESTRIDGE Drive","1941","95050","R1BD"
"$ 413.96","10","19","Sunnyvale","2","1","4","16","41","$1,248,000","04/22/2014","3,353","ML81413292","161-37-079","Sunnyvale","744.64","05/08/2014","$1,388,000","1,864","Sold","1040 W WASHINGTON Avenue","2004","94086","R1"
"$ 209.09","18","3","Evergreen","3","0","4","57","120","$1,390,000","04/23/2014","6,600","ML81413455","680-17-065","San Jose","487.12","06/19/2014","$1,380,000","2,833","Sold","5621 MORNINGSIDE Drive","1996","95138","A-PD"
"$ 166.75","37","13","Almaden Valley","3","0","4","8","","$1,250,000","05/06/2014","8,276","ML81415366","701-51-014","San Jose","622.74","05/14/2014","$1,380,000","2,216","Sold","777 COFFEEWOOD Court","1977","95120","R1-1P"
"$ 269.61","55","517","Crestmoor Park 3","4","0","4","11","","$1,098,000","04/20/2014","5,100","ML81413018","019-164-030","San Bruno","524.81","05/01/2014","$1,375,000","2,620","Sold","2271 ROSEWOOD Drive","1959","94066","R1"
"$ 143.23","15","613","Miramar / City of Naples","3","0","5","8","","$1,375,000","04/27/2014","9,600","ML81414063","048-065-040","Half Moon Bay","395.11","05/05/2014","$1,375,000","3,480","Sold","23 TERRACE Avenue","1999","94019","R1"
"$ 340.35","61","352","El Sereno Corte Etc.","2","1","4","7","","$1,249,000","05/08/2014","4,040","ML81415707","051-302-090","San Carlos","838.41","05/15/2014","$1,375,000","1,640","Sold","1343 CHESTNUT Street","1953","94070","R1"
"$ 250.00","94","16","Los Gatos/Monte Sereno","2","0","2","39","","$1,299,000","05/12/2014","5,500","ML81416388","529-08-006","Los Gatos","984.25","06/20/2014","$1,375,000","1,397","Sold","50 CHESTER Street","1920","95032","R18"
"$ 170.19","45","13","Almaden Valley","3","0","6","8","29","$1,248,000","05/06/2014","8,050","ML81415370","701-09-084","San Jose","455.60","05/14/2014","$1,370,000","3,007","Sold","6679 BRET HARTE Drive","1969","95120","R1-5"
