"$/Lot SqFt","Age","Area #","Area Name","Baths Full","Baths Half","Beds Total","DOM","HOA Fee","List Price","Listing Date","Lot Size","MLS Number","Parcel Number","Postal City","Price/SqFt","Sale Date","Sale Price","Sq Ft Total","Status","Street Address","Year Built","Zip Code","Zoning"
"$ 229.86","0","10","Willow Glen","4","1","5","12","","$1,999,999","02/19/2015","8,701","ML81451342","439-45-003","San Jose","533.33","","","3,750","Canceled","2837 Gardendale Drive","2015","95125","R1-8"
"$ 117.59","9","3","Evergreen","4","1","5","139","","$1,999,000","03/10/2015","17,000","ML81445322","660-30-060","San Jose","416.46","","","4,800","Canceled","4138 Cortona Court","2005","95135","R1"
"$ 36.64","23","631","West of Highway 1 Moss Beach","2","1","4","197","","$1,995,000","03/11/2015","54,450","ML81454536","037-200-100","Moss Beach","507.89","","","3,928","Expired","301 Cypress Avenue","1992","94038","RM0000"
"$ 4.50","20","1","Morgan Hill / Gilroy / San Martin","3","0","4","76","","$1,988,000","02/24/2015","441,698","ML81452231","773-25-022","Morgan Hill","497.00","","","4,000","Canceled","15280 Bowden Court","1995","95037","R1"
"$ 146.61","16","4","Alum Rock","4","0","6","187","","$1,979,888","02/23/2015","13,504","ML81451919","612-02-069","San Jose","440.37","","","4,496","Expired","15701 E Alta Vista Way","1999","95127","R1-10"
"$ 32.45","13","23","Los Gatos Mountains","4","0","4","181","","$1,979,000","02/25/2015","60,984","ML81434488","558-43-062","Los Gatos","493.15","","","4,013","Expired","21976 GILLETTE Drive","2001","95033","HS"
"$ 188.92","57","233","South Palo Alto","2","0","3","15","","$1,975,000","02/18/2015","10,454","ML81451313","127-02-095","Palo Alto","1,456.49","03/05/2015","$1,975,000","1,356","Sold","2433 Greer Road","1958","94303","R1"
"$ 181.36","65","18","Cupertino","2","0","3","8","","$1,798,000","02/25/2015","10,890","ML81452273","357-08-045","Cupertino","1,304.49","03/05/2015","$1,975,000","1,514","Sold","10280 Scenic Boulevard","1950","95014","R1"
"$ 203.09","51","433","The Highlands / Ticonderoga","2","1","4","10","","$1,450,000","03/06/2015","9,700","ML81453848","041-292-240","San Mateo","648.03","03/16/2015","$1,970,000","3,040","Sold","1296 Laurel Hill Drive","1964","94402","R10008"
"$ 144.73","54","214","South of El Monte","2","1","4","14","","$1,789,000","03/11/2015","13,612","ML81454665","318-27-024","Los Altos","1,050.11","03/25/2015","$1,970,000","1,876","Sold","1983 Fallen Leaf Lane","1961","94024","R1"
"$ 325.29","14","18","Cupertino","4","0","4","9","","$1,868,000","03/02/2015","6,050","ML81453078","359-23-027","Cupertino","878.57","03/11/2015","$1,968,000","2,240","Sold","7497 Bollinger Road","2001","95014","R1"
"$ 173.48","55","19","Sunnyvale","2","0","4","8","","$1,498,000","03/04/2015","11,304","ML81453729","202-07-041","Sunnyvale","1,004.61","03/12/2015","$1,961,000","1,952","Sold","1169 Sesame Drive","1960","94087","R1"
"$ 26.47","52","274","Central Woodside","2","1","3","8","","$1,950,000","03/09/2015","74,052","ML81454106","072-074-030","Woodside","852.17","03/17/2015","$1,960,000","2,300","Sold","593 Patrol Road","1963","94062","SPC-7.5"
"$ 199.80","62","214","South of El Monte","2","0","3","9","","$1,698,000","02/17/2015","9,765","ML81451360","318-21-027","Los Altos","1,313.80","02/26/2015","$1,951,000","1,485","Sold","1615 Christina Drive","1953","94024","R1"
"$ 296.53","91","334","High School Acres Etc.","3","0","4","59","","$1,988,000","02/20/2015","6,576","ML81451617","058-072-060","Redwood City","879.17","04/20/2015","$1,950,000","2,218","Sold","52 Hillview Avenue","1924","94062","R1"
"$ 364.15","74","304","Allied Arts / Downtown","1","0","2","15","","$1,399,000","03/11/2015","5,300","ML81454768","071-403-160","Menlo Park","1,820.75","03/26/2015","$1,930,000","1,060","Sold","810 College Avenue","1941","94025","R10008"
"$ 302.67","75","481","Highlands Millbrae","4","0","4","7","","$1,899,000","02/18/2015","6,360","ML81451301","024-062-340","Millbrae","760.87","02/25/2015","$1,925,000","2,530","Sold","1116 Hillcrest Boulevard","1940","94030","R10006"
"$ 237.07","45","16","Los Gatos/Monte Sereno","2","0","4","6","","$1,799,888","03/05/2015","8,120","ML81453776","410-10-017","Monte Sereno","896.60","03/11/2015","$1,925,000","2,147","Sold","17609 Via Sereno","1970","95030","R18"
"$ 46.52","15","6","Milpitas","3","2","5","32","","$1,975,000","03/08/2015","41,382","ML81454104","029-48-001","Milpitas","488.21","04/09/2015","$1,925,000","3,943","Sold","847 London Drive","2000","95035","R110H"
"$ 190.80","14","17","Saratoga","3","0","3","25","","$1,999,888","03/08/2015","10,000","ML81454069","389-12-007","Saratoga","696.10","04/02/2015","$1,908,000","2,741","Sold","18817 Devon Avenue","2001","95070","R110"
"$ 194.69","62","432","Baywood Park Etc.","2","0","3","7","","$1,398,000","03/02/2015","9,785","ML81452949","038-142-010","San Mateo","1,082.39","03/09/2015","$1,905,000","1,760","Sold","1311 Parrott Drive","1953","94402","R10008"
"$ 316.67","89","466","Burlinhome / Easton Add #2 / #3 / #5","2","0","3","12","","$1,900,000","02/18/2015","6,000","ML81451229","026-005-056","Burlingame","1,055.56","03/02/2015","$1,900,000","1,800","Sold","1819 HIllside Drive","1926","94010","r-1"
"$ 213.48","64","437","Baywood Knolls","2","0","3","10","","$1,700,000","02/28/2015","8,900","ML81452809","034-055-080","San Mateo","935.96","03/10/2015","$1,900,000","2,030","Sold","415 Bucknell Drive","1951","94402","R10006"
"$ 204.30","57","433","The Highlands / Ticonderoga","2","0","4","0","","$1,900,000","03/05/2015","9,300","ML81453635","041-142-320","San Mateo","1,144.58","03/05/2015","$1,900,000","1,660","Sold","2276 Sheraton Place","1958","94402","R10008"
"$ 243.59","28","212","Country Club","2","1","3","15","","$1,895,000","03/10/2015","7,800","ML81454461","331-22-045","Los Altos","882.49","03/25/2015","$1,900,000","2,153","Sold","902 Lundy Lane","1987","94024","Residental"
"$ 215.42","66","332","Horgan Ranch Etc.","2","0","3","13","","$1,850,000","03/12/2015","8,820","ML81454857","069-271-160","Redwood City","994.76","03/25/2015","$1,900,000","1,910","Sold","1862 BARTON Street","1949","94061","R1"
"$ 261.28","52","19","Sunnyvale","3","1","5","181","","$1,899,999","02/18/2015","7,272","ML81450524","309-04-028","Sunnyvale","718.61","","","2,644","Expired","1319 Dunnock Way","1963","94087","R0"
"$ 229.57","73","10","Willow Glen","3","0","4","97","","$1,899,950","02/18/2015","8,276","ML81451169","264-59-042","San Jose","515.87","","","3,683","Canceled","1218 Glen Eyrie Avenue","1942","95125","R1"
"$ 316.16","57","18","Cupertino","2","0","4","7","","$1,768,000","03/04/2015","5,985","ML81453327","378-13-034","San Jose","931.66","03/11/2015","$1,892,200","2,031","Sold","5730 Harder Street","1958","95129","R1-8"
"$ 181.73","59","362","Belmont Country Club Etc.","3","0","4","26","","$1,949,000","03/02/2015","10,400","ML81452946","044-212-020","Belmont","565.53","03/28/2015","$1,890,000","3,342","Sold","575 South Road","1956","94002","R10010"
"$ 288.46","46","18","Cupertino","3","0","4","11","","$1,699,000","03/10/2015","6,552","ML81454431","377-28-008","San Jose","834.81","03/21/2015","$1,890,000","2,264","Sold","6188 Squiredell Drive","1969","95129","R1-8"
"$ 14.77","26","1","Morgan Hill / Gilroy / San Martin","4","0","5","113","","$1,888,000","02/24/2015","127,803","ML81452080","756-20-061","Gilroy","386.96","","","4,879","Canceled","11895 Riverbank","1989","95020","RR"
"$ 104.89","17","3","Evergreen","4","0","5","265","50","$1,888,000","03/11/2015","18,000","ML81452578","680-30-007","San Jose","462.86","","","4,079","Expired","2117 Ashley Ridge Court","1998","95138","A-PD"
"$ 130.90","46","336","Cordilleras Heights Etc.","2","0","4","12","","$1,649,000","02/27/2015","14,400","ML81452682","068-171-090","Redwood City","782.16","03/11/2015","$1,885,000","2,410","Sold","632 Eastview Way","1969","94062","R10006"
"$ 18.26","33","1","Morgan Hill / Gilroy / San Martin","3","1","4","101","","$1,899,000","03/09/2015","103,237","ML81454371","712-28-040","Morgan Hill","442.28","06/18/2015","$1,885,000","4,262","Sold","9860 Lantz Drive","1982","95037","A-40A"
"$ 16.56","14","273","Skyline Area","3","0","5","47","","$1,985,000","03/02/2015","113,256","ML81452951","067-250-110","Woodside","635.60","04/18/2015","$1,875,029","2,950","Sold","1 Quail Court","2001","94062","RE0S12"
"$ 250.00","95","207","Downtown Mountain View","2","0","4","8","","$1,788,000","02/25/2015","7,500","ML81452009","154-09-054","Mountain View","1,010.78","03/05/2015","$1,875,000","1,855","Sold","257 Mountain View Avenue","1920","94041","R2"
"$ 312.50","55","302","County / Alameda Area","2","0","4","12","","$1,875,000","03/13/2015","6,000","ML81454933","074-073-160","Menlo Park","1,186.71","03/25/2015","$1,875,000","1,580","Sold","2061 Ashton Avenue","1960","94025","R10006"
"$ 262.49","55","18","Cupertino","2","0","4","23","","$1,760,000","03/05/2015","7,128","ML81453955","359-06-003","Cupertino","1,193.24","03/28/2015","$1,871,000","1,568","Sold","7778 Lilac Way","1960","95014","R1"
"$ 305.06","52","18","Cupertino","2","0","3","9","","$1,549,000","03/11/2015","6,130","ML81454538","362-16-020","Cupertino","1,126.51","03/20/2015","$1,870,000","1,660","Sold","1081 November Drive","1963","95014","R1B6"
"$ 257.64","48","18","Cupertino","3","0","5","7","","$1,688,000","03/09/2015","7,200","ML81454334","377-01-038","San Jose","890.97","03/16/2015","$1,855,000","2,082","Sold","1015 Narciso Court","1967","95129","R1-8"
"$ 365.81","68","207","Downtown Mountain View","2","0","3","8","","$1,599,999","03/11/2015","5,060","ML81454616","158-29-047","Mountain View","1,213.77","03/19/2015","$1,851,000","1,525","Sold","341 Mercy Street","1947","94041","R1"
"$ 320.35","9","18","Cupertino","3","0","5","9","","$1,688,000","02/17/2015","5,775","ML81451163","375-37-067","Cupertino","870.18","02/26/2015","$1,850,000","2,126","Sold","10721 Johansen Drive","2006","95014","R1"
"$ 287.49","59","363","Carlmont","4","0","4","8","","$1,499,000","02/19/2015","6,435","ML81451509","045-272-180","Belmont","740.00","02/27/2015","$1,850,000","2,500","Sold","1665 Sunnyslope Avenue","1956","94002","R10006"
"$ 295.34","39","18","Cupertino","2","0","4","50","","$1,850,000","02/25/2015","6,264","ML81452358","362-18-031","Cupertino","1,008.72","","","1,834","Canceled","7712 Orogrande Place","1976","95014","R1"
"$ 308.33","53","302","County / Alameda Area","2","0","3","9","","$1,700,000","02/28/2015","6,000","ML81452823","074-063-290","Menlo Park","1,225.17","03/09/2015","$1,850,000","1,510","Sold","2010 Oakley Avenue","1962","94025","R10006"
"$ 218.93","38","19","Sunnyvale","2","1","4","8","","$1,749,950","03/03/2015","8,450","ML81453313","320-08-023","Sunnyvale","814.26","03/11/2015","$1,850,000","2,272","Sold","1327 Elsona Drive","1977","94087","R1"
"$ 38.40","44","260","Alpine / Uplands (Los Trancos)","2","1","3","9","","$1,675,000","03/09/2015","48,177","ML81454144","080-050-360","Portola Valley","911.33","03/18/2015","$1,850,000","2,030","Sold","85 Joaquin Road","1971","94028","Res"
"$ 128.92","10","19","Sunnyvale","4","0","4","12","","$1,895,000","03/11/2015","14,350","ML81454591","211-10-005","Sunnyvale","469.66","03/23/2015","$1,850,000","3,939","Sold","813 Pierino Avenue","2005","94086","R1B2"
"$ 109.05","51","472","Mills Estates","2","1","4","26","","$1,849,950","02/27/2015","16,965","ML81452146","025-312-120","Burlingame","706.09","","","2,620","Canceled","2945 Trousdale Drive","1964","94010","R1"
"$ 145.36","62","17","Saratoga","3","0","3","17","","$1,849,000","03/10/2015","12,720","ML81454372","393-35-023","Saratoga","1,005.98","","","1,838","Canceled","13570 Beaumont Avenue","1953","95070","R110"
"$ 231.60","67","16","Los Gatos/Monte Sereno","2","1","4","65","","$1,835,000","03/07/2015","7,923","ML81453981","523-21-008","Los Gatos","835.99","","","2,195","Canceled","15571 Linda Avenue","1948","95032","R1-8"
"$ 337.83","2","16","Los Gatos/Monte Sereno","3","0","4","0","171","$1,829,000","02/24/2015","5,414","ML81452148","529-65-020","Los Gatos","730.14","02/24/2015","$1,829,000","2,505","Sold","16790 Placer Oaks Road","2013","95032","CH"
"$ 234.66","58","19","Sunnyvale","2","0","4","7","","$1,548,000","03/03/2015","7,790","ML81453166","202-32-016","Sunnyvale","1,170.29","03/10/2015","$1,828,000","1,562","Sold","1048 Huckleberry Court","1957","94087","R1"
"$ 253.26","51","18","Cupertino","2","0","3","9","","$1,498,000","03/03/2015","7,210","ML81453322","326-39-017","Cupertino","1,015.01","03/12/2015","$1,826,000","1,799","Sold","21991 Oaknoll Court","1964","95014","R1"
"$ 5.35","17","1","Morgan Hill / Gilroy / San Martin","2","1","4","248","","$1,825,000","02/19/2015","341,075","ML81451562","756-55-002","Gilroy","456.25","","","4,000","Canceled","6790 Redwood Retreat Road","1998","95020","HS"
"$ 39.52","12","3","Evergreen","2","1","3","51","","$1,895,000","03/04/2015","46,174","ML81453518","676-71-015","San Jose","548.87","04/24/2015","$1,825,000","3,325","Sold","2580 Bergman Court","2003","95121","R1B6"
"$ 240.74","47","18","Cupertino","2","0","3","9","","$1,498,000","02/17/2015","7,560","ML81451177","326-13-032","Cupertino","911.82","02/26/2015","$1,820,000","1,996","Sold","10447 Vista Knoll Boulevard","1968","95014","R175"
"$ 242.99","52","18","Cupertino","2","1","4","5","","$1,598,000","03/07/2015","7,490","ML81453969","356-25-007","Cupertino","800.35","03/12/2015","$1,820,000","2,274","Sold","11261 Terra Bella Drive","1963","95014","R1"
"$ 207.76","48","16","Los Gatos/Monte Sereno","2","0","4","2","","$1,698,000","03/06/2015","8,712","ML81453858","529-14-036","Los Gatos","1,005.56","03/08/2015","$1,810,000","1,800","Sold","16978 Frank Avenue","1967","95032","R1"
"$ 244.63","40","19","Sunnyvale","2","0","4","8","","$1,488,000","02/16/2015","7,387","ML81450952","309-46-050","Sunnyvale","1,077.58","02/24/2015","$1,807,101","1,677","Sold","724 Liverpool Way","1975","94087","R1"
"$ 194.89","54","19","Sunnyvale","2","1","4","9","","$1,495,000","02/25/2015","9,272","ML81452236","202-34-010","Sunnyvale","923.35","03/06/2015","$1,807,000","1,957","Sold","1095 Remsen Court","1961","94087","R1"
"$ 287.42","23","16","Los Gatos/Monte Sereno","3","0","4","10","","$1,780,000","03/02/2015","6,280","ML81452985","419-53-058","Los Gatos","569.22","03/12/2015","$1,805,000","3,171","Sold","5188 Selinda Way","1992","95032","R-1"
"$ 102.91","47","13","Almaden Valley","3","0","3","1","","$1,789,000","03/02/2015","17,500","ML81452907","581-33-032","San Jose","630.16","03/03/2015","$1,801,000","2,858","Sold","6672 Crystal Springs Drive","1968","95120","R1-8"
"$ 177.95","25","603","Ocean Colony","3","0","4","19","100","$1,825,000","02/19/2015","10,115","ML81451467","066-560-130","Half Moon Bay","454.55","03/12/2015","$1,800,000","3,960","Sold","8 Ashdown Place","1990","94019","PUD"
"$ 175.01","39","201","Sylvan Dale","2","0","4","7","","$1,788,000","02/25/2015","10,285","ML81452293","161-05-021","Mountain View","695.52","03/04/2015","$1,800,000","2,588","Sold","418 Foxborough Drive","1976","94041","R1-10"
"$ 177.17","54","16","Los Gatos/Monte Sereno","2","1","4","9","","$1,750,000","03/06/2015","10,160","ML81453785","407-09-033","Los Gatos","734.69","03/15/2015","$1,800,000","2,450","Sold","203 Montclair Road","1961","95032","R110"
"$ 151.26","39","16","Los Gatos/Monte Sereno","2","0","3","7","","$1,749,000","03/08/2015","11,900","ML81454064","424-28-031","Monte Sereno","792.25","03/15/2015","$1,800,000","2,272","Sold","17301 El Rancho Avenue","1976","95030","R1"
"$ 254.67","54","19","Sunnyvale","3","0","3","8","","$1,538,000","03/11/2015","7,068","ML81454556","198-30-003","Sunnyvale","1,008.97","03/19/2015","$1,800,000","1,784","Sold","845 Maranta Avenue","1961","94087","R0"
"$ 6.85","27","23","Los Gatos Mountains","4","1","5","101","","$1,799,888","02/19/2015","262,667","ML81451523","558-04-042","Los Gatos","389.59","","","4,620","Canceled","22625 Summit Road","1988","95033","HS"
"$ 271.10","11","3","Evergreen","4","0","5","58","","$1,799,000","02/23/2015","6,636","ML81451679","659-78-043-00","San Jose","455.10","","","3,953","Canceled","3298 Vin Santo Lane","2004","95148","Resid"
"$ 177.61","8","15","Campbell","3","1","4","17","","$1,895,000","03/03/2015","10,129","ML81453110","403-19-148","Campbell","456.14","03/20/2015","$1,799,000","3,944","Sold","1561 Van Dusen Lane","2007","95008","R19"
"$ 9.65","25","1","Morgan Hill / Gilroy / San Martin","3","1","4","259","","$1,795,000","02/25/2015","186,001","ML81452319","76444010","Morgan Hill","386.52","","","4,644","Expired","1715 Jasper Highlands Drive","1990","95037","RPC"
"$ 118.90","4","1","Morgan Hill / Gilroy / San Martin","3","1","4","21","119","$1,788,888","02/24/2015","15,045","ML81452055","728-49-081","Morgan Hill","440.72","","","4,059","Canceled","1745 Espana Way","2011","95037","R1"
"$ 1.43","70","1","Morgan Hill / Gilroy / San Martin","1","0","3","67","","$1,785,000","03/07/2015","1,251,043","ML81453970","830-04-005","Gilroy","1,113.54","","","1,603","Canceled","190 Church Avenue","1945","95020","AW"
"$ 155.21","56","17","Saratoga","2","1","5","8","","$1,499,000","03/02/2015","11,468","ML81453035","386-20-042","Saratoga","834.51","03/10/2015","$1,780,000","2,133","Sold","18910 Cyril Place","1959","95070","R110"
"$ 222.50","47","214","South of El Monte","2","1","4","14","","$1,849,000","03/04/2015","8,000","ML81453446","197-05-015","Los Altos","862.40","03/18/2015","$1,780,000","2,064","Sold","1752 Selig Lane","1968","94024","R1"
"$ 154.46","59","208","Grant","2","0","4","8","","$1,548,000","03/04/2015","11,524","ML81453553","197-35-006","Mountain View","1,091.35","03/12/2015","$1,780,000","1,631","Sold","13384 Pastel Lane","1956","94040","R1-10"
"$ 253.95","8","10","Willow Glen","4","1","5","13","","$1,795,000","03/04/2015","6,970","ML81453535","429-27-062","San Jose","531.05","03/17/2015","$1,770,000","3,333","Sold","1151 Dean Avenue","2007","95125","R1-8"
"$ 293.33","61","335","Farm Hills Estates Etc.","3","0","4","9","","$1,375,000","02/23/2015","6,000","ML81451812","069-024-020","Redwood City","983.24","03/04/2015","$1,760,000","1,790","Sold","3089 Goodwin Avenue","1954","94061","R100"
"$ 177.78","16","3","Evergreen","3","1","4","7","","$1,848,000","02/25/2015","9,900","ML81452282","676-83-017","San Jose","459.41","03/27/2015","$1,760,000","3,831","Sold","2157 Terra Circle","1999","95121","R1"
"$ 4.14","14","1","Morgan Hill / Gilroy / San Martin","2","1","3","35","","$1,875,000","03/15/2015","425,581","ML81455142","783-17-071","Gilroy","533.33","04/19/2015","$1,760,000","3,300","Sold","1160 Fitzgerald Avenue","2001","95020","AW"
"$ 172.84","19","10","Willow Glen","3","0","4","5","","$1,675,000","02/25/2015","10,125","ML81452257","288-23-029","San Jose","578.90","03/02/2015","$1,750,000","3,023","Sold","1850 Mcbain Avenue","1996","95125","R1-10"
"$ 187.23","52","351","Beverly Terrace Etc.","2","1","4","8","","$1,499,950","02/27/2015","9,347","ML81452781","049-063-380","San Carlos","755.94","03/07/2015","$1,750,000","2,315","Sold","4 Camborne Avenue","1963","94070","R10006"
"$ 223.19","20","16","Los Gatos/Monte Sereno","2","1","3","16","","$1,675,000","03/01/2015","7,841","ML81452900","523-24-065","Los Gatos","698.05","03/17/2015","$1,750,000","2,507","Sold","15943 Camino Del Cerro","1995","95032","r"
"$ 269.23","51","18","Cupertino","2","0","4","7","","$1,488,000","03/04/2015","6,500","ML81453316","377-22-014","San Jose","1,088.99","03/11/2015","$1,750,000","1,607","Sold","5974 Rainbow Drive","1964","95129","R1"
"$ 307.02","61","209","Miramonte","2","0","3","10","","$1,350,888","03/04/2015","5,700","ML81453459","189-25-126","Mountain View","1,411.29","03/10/2015","$1,750,000","1,240","Sold","1660 Yale Drive","1954","94040","R1"
"$ 145.83","51","13","Almaden Valley","2","1","4","7","","$1,750,000","03/05/2015","12,000","ML81453810","581-22-015","San Jose","577.94","03/12/2015","$1,750,000","3,028","Sold","1205 Tivoli Way","1964","95120","R1-8"
"$ 150.03","56","17","Saratoga","2","0","3","10","","$1,548,000","03/09/2015","11,664","ML81454326","389-24-033","Saratoga","1,034.28","03/19/2015","$1,750,000","1,692","Sold","18812 Aspesi Drive","1959","95070","R110"
"$ 187.91","54","485","Glenview Highlands","2","0","3","8","","$1,188,000","03/11/2015","9,313","ML81454637","021-372-050","Millbrae","1,166.67","03/19/2015","$1,750,000","1,500","Sold","1355 Tuolumne Road","1961","94030","R10006"
"$ 8.03","16","1","Morgan Hill / Gilroy / San Martin","4","0","5","4","","$1,749,999","02/26/2015","217,800","ML81452580","825-51-043","San Martin","455.14","03/02/2015","$1,749,999","3,845","Sold","1415 Arlington","1999","95046","RR-5A"
"$ 217.50","59","10","Willow Glen","2","1","4","7","","$1,699,000","02/24/2015","8,023","ML81452219","284-19-021","San Jose","581.67","03/03/2015","$1,745,000","3,000","Sold","1548 San Ardo Drive","1956","95125","R1"
"$ 209.13","0","15","Campbell","4","1","4","15","","$1,799,000","03/04/2015","8,320","ML81453531","404-11-070","Campbell","509.22","03/19/2015","$1,740,000","3,417","Sold","3821 Acapulco Drive","2015","95008","R1-8"
"$ 218.05","44","208","Grant","2","1","4","48","","$1,799,000","02/26/2015","7,950","ML81452536","197-25-044","Mountain View","815.38","04/15/2015","$1,733,500","2,126","Sold","1311 Belshaw Drive","1971","94040","R1-8L"
"$ 142.68","51","13","Almaden Valley","3","0","5","7","","$1,599,000","02/24/2015","12,090","ML81452048","581-06-018","San Jose","592.38","03/03/2015","$1,725,000","2,912","Sold","6564 Camelia Drive","1964","95120","R1-5"
"$ 263.36","77","334","High School Acres Etc.","2","0","3","6","","$1,475,000","03/05/2015","6,550","ML81453691","052-063-040","Redwood City","1,032.93","03/11/2015","$1,725,000","1,670","Sold","157 Finger Avenue","1938","94062","R10006"
"$ 144.96","60","363","Carlmont","3","0","4","12","","$1,589,888","03/06/2015","11,900","ML81453797","045-083-010","Belmont","620.50","03/18/2015","$1,725,000","2,780","Sold","1109 Ladera Way","1955","94002","R1"
"$ 204.41","10","3","Evergreen","3","1","4","175","125","$1,725,000","03/06/2015","8,439","ML81453837","679-34-004","San Jose","467.73","","","3,688","Canceled","4981 Bridgeview Lane","2005","95138","R1"
"$ 94.01","14","3","Evergreen","4","0","5","5","","$1,700,000","02/20/2015","18,295","ML81451568","660-07-018","San Jose","481.25","02/25/2015","$1,720,000","3,574","Sold","2678 Gayley Place","2001","95135","R1"
"$ 251.46","66","363","Carlmont","2","0","3","13","","$1,285,000","03/05/2015","6,832","ML81453600","045-282-060","Belmont","923.66","03/18/2015","$1,718,000","1,860","Sold","1200 Lane Street","1949","94002","R10006"
"$ 343.40","20","18","Cupertino","3","0","4","12","","$1,680,000","02/22/2015","5,000","ML81451760","357-17-107","Cupertino","942.89","03/06/2015","$1,717,000","1,821","Sold","10130 Orange Avenue","1995","95014","R1"
"$ 231.60","50","19","Sunnyvale","2","0","3","7","","$1,398,000","02/25/2015","7,405","ML81452213","201-26-013","Sunnyvale","1,009.42","03/04/2015","$1,715,000","1,699","Sold","854 RUBIS Drive","1965","94087","R0"
"$ 188.46","55","334","High School Acres Etc.","2","0","3","9","","$1,388,000","03/02/2015","9,100","ML81452936","052-133-200","Redwood City","1,039.39","03/11/2015","$1,715,000","1,650","Sold","42 Iris Street","1960","94062","R1"
"$ 198.36","48","19","Sunnyvale","2","1","4","8","","$1,598,000","03/11/2015","8,624","ML81454611","202-02-005","Sunnyvale","811.51","03/19/2015","$1,710,666","2,108","Sold","541 Tioga Court","1967","94087","R1"
"$ 342.00","95","466","Burlinhome / Easton Add #2 / #3 / #5","1","0","2","16","","$1,198,000","02/22/2015","5,000","ML81451762","026-165-080","Burlingame","2,011.76","03/10/2015","$1,710,000","850","Sold","1011 Balboa Avenue","1920","94010","R10006"
"$ 285.00","98","460","Burlingame Park","2","0","3","11","","$1,625,000","03/06/2015","6,000","ML81453884","028-302-190","Burlingame","894.82","03/17/2015","$1,710,000","1,911","Sold","27 E Carol Avenue","1917","94010","R10006"
"$ 244.29","58","335","Farm Hills Estates Etc.","3","0","4","9","","$1,449,000","03/08/2015","7,000","ML81454073","057-393-190","Redwood City","838.24","03/17/2015","$1,710,000","2,040","Sold","985 Round Hill Road","1957","94061","r1"
"$ 243.92","52","18","Cupertino","2","0","4","5","","$1,700,000","02/17/2015","6,970","ML81451009","369-36-015","Cupertino","1,049.44","02/22/2015","$1,700,100","1,620","Sold","20343 Gillick Way","1963","95014","R1"
"$ 371.91","95","236","College","2","0","3","8","","$1,488,000","02/18/2015","4,571","ML81451237","124-28-024","Palo Alto","2,236.84","02/26/2015","$1,700,000","760","Sold","221 College Avenue","1920","94306","R2"
"$ 178.95","57","335","Farm Hills Estates Etc.","2","1","3","6","","$1,498,000","02/23/2015","9,500","ML81451895","057-382-190","Redwood City","1,214.29","03/01/2015","$1,700,000","1,400","Sold","725 Holly Hill Court","1958","94061","R10006"
"$ 255.68","53","19","Sunnyvale","2","1","4","7","","$1,478,000","02/25/2015","6,649","ML81452267","309-12-010","Sunnyvale","850.43","03/04/2015","$1,700,000","1,999","Sold","1412 Flicker Way","1962","94087","R0"
"$ 102.10","26","336","Cordilleras Heights Etc.","3","1","4","24","","$1,750,000","02/27/2015","16,650","ML81452723","057-031-690","Redwood City","431.47","03/23/2015","$1,700,000","3,940","Sold","132 Springdale Way","1989","94062","R10000"
"$ 257.11","50","398","FC- Nbrhood#1 - Treasure Isle Etc.","2","1","4","19","","$1,800,000","03/01/2015","6,612","ML81452917","094-020-020","Foster City","594.41","03/20/2015","$1,700,000","2,860","Sold","149 Flying Cloud Isle","1965","94404","r1"
"$ 303.03","60","18","Cupertino","2","0","4","17","","$1,499,888","03/03/2015","5,610","ML81453222","375-32-048","Cupertino","779.10","03/20/2015","$1,700,000","2,182","Sold","10745 Minette Drive","1955","95014","R1"
"$ 3.41","28","1","Morgan Hill / Gilroy / San Martin","3","1","4","263","","$1,699,987","03/13/2015","498,762","ML81455020","776-27-061","Morgan Hill","401.22","","","4,237","Expired","2215 Louis Holstrom Drive","1987","95037","HS"
"$ 117.92","30","6","Milpitas","3","1","5","12","141","$1,688,888","03/12/2015","14,400","ML81454803","029-53-023","Milpitas","418.33","03/24/2015","$1,698,000","4,059","Sold","1886 Saint Andrews Court","1985","95035","R1"
"$ 102.40","13","3","Evergreen","4","0","5","55","","$1,695,000","02/17/2015","16,553","ML81450981","660-08019","San Jose","474.26","","","3,574","Canceled","5236 Hecker Court","2002","95135","R1"
"$ 241.14","21","207","Downtown Mountain View","3","0","3","82","","$1,688,000","02/17/2015","7,000","ML81451176","158-13-054","Mountain View","676.01","","","2,497","Expired","220 Oak Street","1994","94041","R3-25"
"$ 195.37","67","426","Park Western Subdivision/Hillsdale","2","0","3","9","","$1,295,000","03/12/2015","8,640","ML81454812","039-481-050","San Mateo","1,061.64","03/21/2015","$1,688,000","1,590","Sold","163 Louise Lane","1948","94403","R10006"
"$ 186.78","61","19","Sunnyvale","2","1","4","8","","$1,460,000","02/18/2015","9,000","ML81451202","198-40-033","Sunnyvale","1,027.51","02/26/2015","$1,681,000","1,636","Sold","1034 Robin Way","1954","94087","R0"
"$ 171.53","64","17","Saratoga","3","0","4","53","","$1,680,000","02/24/2015","9,794","ML81452189","389-15-001","Saratoga","882.82","","","1,903","Canceled","18900 Devon Avenue","1951","95070","R110"
"$ 271.04","44","361","Haskins Estates Etc.","2","1","3","4","","$1,550,000","02/27/2015","6,180","ML81452626","043-231-120","Belmont","747.77","03/03/2015","$1,675,000","2,240","Sold","3318 Haskins Drive","1971","94002","R1"
