"$/Lot SqFt","Age","Area #","Area Name","Baths Full","Baths Half","Beds Total","DOM","HOA Fee","List Price","Listing Date","Lot Size","MLS Number","Parcel Number","Postal City","Price/SqFt","Sale Date","Sale Price","Sq Ft Total","Status","Street Address","Year Built","Zip Code","Zoning"
"$ 135.23","64","19","Sunnyvale","3","2","5","7","","$1,299,000","02/05/2014","10,168","ML81403464","313-14-013","Sunnyvale","618.26","02/12/2014","$1,375,000","2,224","Sold","1411 NAVARRO Drive","1950","94087","R1AB"
"$ 88.00","20","4","Alum Rock","4","0","4","32","","$1,398,000","02/14/2014","15,625","ML81404547","612-66-009","San Jose","248.73","03/18/2014","$1,375,000","5,528","Sold","385 PHOTINIA Lane","1994","95127","R1-6"
"$ 137.50","13","17","Saratoga","3","0","3","16","","$1,428,888","02/14/2014","10,000","ML81404562","389-17-004","Saratoga","513.06","03/02/2014","$1,375,000","2,680","Sold","18926 AFTON Avenue","2001","95070","R110"
"$ 211.42","59","302","County / Alameda Area","2","0","3","21","","$1,349,000","02/14/2014","6,480","ML81404581","074-062-030","Menlo Park","913.33","03/07/2014","$1,370,000","1,500","Sold","3358 ALAMEDA DE LAS PULGAS Avenue","1955","94025","R1"
"$ 171.54","24","13","Almaden Valley","4","0","5","5","","$1,199,000","02/14/2014","7,980","ML81404549","577-30-067","San Jose","389.11","02/19/2014","$1,368,888","3,518","Sold","1289 MCABEE ESTATES Place","1990","95120","R1-5"
"$ 128.46","40","13","Almaden Valley","3","0","5","10","","$1,298,800","02/03/2014","10,620","ML81403232","581-41-016","San Jose","573.93","02/13/2014","$1,364,220","2,377","Sold","1222 SWINGING GATE Court","1974","95120","R1-5"
"$ 166.46","52","18","Cupertino","2","0","3","8","","$1,150,000","01/29/2014","8,170","ML81402703","369-35-037","Cupertino","880.83","02/06/2014","$1,360,000","1,544","Sold","10654 MARTINWOOD Way","1962","95014","R1"
"$ 60.04","37","13","Almaden Valley","2","1","4","7","","$1,400,000","02/11/2014","22,651","ML81404102","581-26-019","San Jose","492.75","02/18/2014","$1,360,000","2,760","Sold","1288 ECHO RIDGE Court","1977","95120","R1-8"
"$ 124.87","41","351","Beverly Terrace Etc.","3","0","4","15","","$1,388,888","02/05/2014","10,875","ML81403579","050-370-260","San Carlos","672.28","02/20/2014","$1,358,000","2,020","Sold","3280 BRITTAN Avenue","1973","94070","R1"
"$ 113.54","54","13","Almaden Valley","3","0","4","10","","$1,298,800","01/20/2014","11,934","ML81401729","581-17-016","San Jose","605.99","01/30/2014","$1,355,000","2,236","Sold","6740 HAMPTON Drive","1960","95120","R1-8"
"$ 43.65","18","3","Evergreen","4","0","5","7","","$1,349,000","02/07/2014","30,928","ML81403834","660-47-020","San Jose","444.66","02/14/2014","$1,350,000","3,036","Sold","6342 SKYWALKER Drive","1996","95135","A-PD"
"$ 210.92","108","9","Central San Jose","4","0","5","82","","$1,349,915","02/07/2014","6,400","ML81403862","467-40-065","San Jose","376.23","","","3,588","Expired","341 S 15TH Street","1906","95112","R1-8"
"$ 122.85","27","13","Almaden Valley","3","0","3","12","59","$1,198,000","01/20/2014","10,908","ML81401842","583-46-034","San Jose","564.92","02/01/2014","$1,340,000","2,372","Sold","1172 MOUNTAIN QUAIL Circle","1987","95120","A-PD"
"$ 231.91","36","394","FC- Nbrhood#6 - Harbor Side Etc.","2","1","4","15","","$1,368,000","02/02/2014","5,778","ML81403070","094-831-230","Foster City","632.08","02/17/2014","$1,340,000","2,120","Sold","637 BAINBRIDGE Street","1978","94404","sfr"
"$ 212.92","77","9","Central San Jose","3","0","3","11","","$1,300,000","02/02/2014","6,270","ML81403121","274-25-004","San Jose","579.18","02/13/2014","$1,335,000","2,305","Sold","1747 EMORY Street","1937","95126","R1-8"
"$ 88.67","78","9","Central San Jose","3","0","4","11","","$1,399,000","02/03/2014","15,000","ML81403170","261-13-019","San Jose","408.10","03/23/2014","$1,330,000","3,259","Sold","1155 EMORY Street","1936","95126","R1-8"
"$ 194.44","42","395","FC- Nbrhood#4 - Marina Point Etc.","3","0","4","8","","$1,279,888","02/04/2014","6,840","ML81403248","094-380-060","Foster City","563.56","02/12/2014","$1,330,000","2,360","Sold","130 BARKENTINE Street","1972","94404","R1"
"$ 188.97","56","18","Cupertino","2","0","3","10","","$1,080,000","02/03/2014","7,038","ML81403382","369-24-018","Cupertino","1,231.48","02/13/2014","$1,330,000","1,080","Sold","867 E ESTATES Drive","1958","95014","R1"
"$ 144.92","36","361","Haskins Estates Etc.","2","1","4","12","","$1,199,950","01/24/2014","9,170","ML81402322","043-165-240","Belmont","481.48","02/05/2014","$1,328,888","2,760","Sold","2807 MONTE CRESTA Drive","1978","94002","R1"
"$ 211.53","57","333","Central Park Etc.","2","0","3","3","","$1,179,000","01/17/2014","6,264","ML81401531","059-212-040","Redwood City","697.37","01/20/2014","$1,325,000","1,900","Sold","1428 MACDONALD Street","1957","94061","R1"
"$ 265.00","46","650","Pedro Point","4","0","4","101","","$1,350,000","01/18/2014","5,000","ML81401682","023-038-230","Pacifica","424.68","04/29/2014","$1,325,000","3,120","Sold","250 STERLING Avenue","1968","94044","R1"
"$ 165.63","53","19","Sunnyvale","2","0","3","13","","$1,098,000","01/24/2014","8,000","ML81402304","309-25-027","Sunnyvale","852.09","02/06/2014","$1,325,000","1,555","Sold","599 DUBLIN Way","1961","94087","R0"
"$ 182.76","6","621","Highlands El Granada","4","0","4","56","","$1,349,000","02/07/2014","7,250","ML81403845","047-144-360","El Granada","450.68","04/04/2014","$1,325,000","2,940","Sold","618 AVENUE PORTOLA","2008","94018","R10S7"
"$ 142.18","21","3","Evergreen","3","1","4","2","","$1,349,000","01/30/2014","9,284","ML81402870","679-24-001","San Jose","452.21","02/01/2014","$1,320,000","2,919","Sold","5250 BIRKDALE Way","1993","95138","A-PD"
"$ 286.96","58","332","Horgan Ranch Etc.","2","0","3","9","","$1,098,000","02/03/2014","4,600","ML81403117","059-271-140","Redwood City","846.15","02/12/2014","$1,320,000","1,560","Sold","461 NIMITZ Avenue","1956","94061","R1"
"$ 118.65","41","432","Baywood Park Etc.","2","1","3","7","","$1,198,000","02/07/2014","11,125","ML81403753","041-200-250","San Mateo","722.10","02/14/2014","$1,320,000","1,828","Sold","1964 TIMBERLANE Way","1973","94402","R1"
"$ 436.44","16","381","Shearwater","2","1","4","7","171","$1,189,000","01/24/2014","3,013","ML81402257","095-510-670","Redwood City","664.14","01/31/2014","$1,315,000","1,980","Sold","500 RIVERMIST Lane","1998","94065","R1"
"$ 175.33","11","607","Alsace Lorraine","3","0","3","18","","$1,325,000","01/31/2014","7,500","ML81402993","056-101-060","Half Moon Bay","469.64","02/18/2014","$1,315,000","2,800","Sold","228 KELLY Avenue","2003","94019","R100"
"$ 242.85","62","435","Homestead / Husing Subdivision","2","0","3","7","","$1,079,000","01/30/2014","5,400","ML81402801","034-364-160","San Mateo","652.43","02/06/2014","$1,311,375","2,010","Sold","1239 TILIA Street","1952","94402","R1"
"$ 196.70","55","18","Cupertino","2","0","3","8","","$925,000","02/09/2014","6,660","ML81403950","378-14-046","San Jose","989.46","02/17/2014","$1,310,050","1,324","Sold","1179 HUNTINGDON Drive","1959","95129","R1-8"
"$ 133.22","26","13","Almaden Valley","2","1","4","10","57","$1,258,000","01/22/2014","9,796","ML81402053","583-44-092","San Jose","494.88","02/10/2014","$1,305,000","2,637","Sold","1284 MOUNTAIN QUAIL Circle","1988","95120","A-PD"
"$ 161.11","75","336","Cordilleras Heights Etc.","2","1","4","22","","$1,298,000","02/07/2014","8,100","ML81403759","058-254-040","Redwood City","531.57","03/01/2014","$1,305,000","2,455","Sold","726 HILLCREST Drive","1939","94062","R1"
"$ 199.72","11","15","Campbell","4","1","5","14","","$1,299,000","02/12/2014","6,534","ML81404261","403-10-109","Campbell","503.67","02/26/2014","$1,305,000","2,591","Sold","1450 ELAM Avenue","2003","95008","R1"
"$ 304.19","77","417","Eastern Addition/Downtown Area","1","1","3","11","","$995,000","02/09/2014","4,277","ML81403944","032-195-010","San Mateo","692.02","02/20/2014","$1,301,000","1,880","Sold","225 CHESTERTON Place","1937","94401","R1*"
"$ 206.51","54","15","Campbell","2","0","3","7","","$1,195,000","02/14/2014","6,300","ML81404638","403-38-006","San Jose","670.62","02/21/2014","$1,301,000","1,940","Sold","5218 YORKTON Way","1960","95130","R1"
"$ 180.56","64","10","Willow Glen","3","0","3","72","","$1,348,000","01/19/2014","7,200","ML81401757","439-02-025","San Jose","529.10","04/01/2014","$1,300,000","2,457","Sold","1709 MARLYN Way","1950","95125","R1"
"$ 88.08","61","355","Cordes Etc.","2","1","3","12","","$1,029,888","01/23/2014","14,760","ML81402174","050-021-020","San Carlos","738.64","02/04/2014","$1,300,000","1,760","Sold","125 HIGHLAND Avenue","1953","94070","R1"
"$ 206.35","82","17","Saratoga","1","0","2","28","","$1,299,000","01/24/2014","6,300","ML81402256","397-22-037","Saratoga","984.85","02/21/2014","$1,300,000","1,320","Sold","20328 ORCHARD Road","1932","95070","R110"
"$ 72.22","35","13","Almaden Valley","2","1","4","9","","$1,288,000","01/28/2014","18,000","ML81402612","701-16-036","San Jose","541.67","02/06/2014","$1,300,000","2,400","Sold","1085 CAGGIANO Court","1979","95120","R1-2P"
"$ 76.51","14","3","Evergreen","5","1","6","6","","$1,695,000","01/28/2014","16,992","ML81402676","676-04-077","San Jose","235.00","02/03/2014","$1,300,000","5,532","Sold","2111 CHISIN Court","2000","95121","R1"
"$ 171.96","58","430","Laurelwood Etc.","2","0","3","15","","$975,000","01/30/2014","7,560","ML81402839","039-231-110","San Mateo","769.23","02/14/2014","$1,300,000","1,690","Sold","3316 VERDUN Avenue","1956","94403","R100"
"$ 230.09","58","16","Los Gatos/Monte Sereno","2","0","3","0","","$1,300,000","02/02/2014","5,650","ML81403174","410-15-005","Los Gatos","996.93","02/02/2014","$1,300,000","1,304","Sold","33 ASHLER Avenue","1956","95030","R18"
"$ 173.70","55","18","Cupertino","2","0","3","5","","$1,078,000","02/04/2014","7,484","ML81403295","373-02-021","San Jose","1,147.40","02/09/2014","$1,300,000","1,133","Sold","1051 CRAIG Drive","1959","95129","R1-8"
"$ 197.93","54","19","Sunnyvale","2","0","3","8","","$1,158,000","02/05/2014","6,568","ML81403486","309-48-051","Sunnyvale","992.37","02/13/2014","$1,300,000","1,310","Sold","811 KILBIRNIE Court","1960","94087","R0"
"$ 173.33","87","481","Highlands Millbrae","3","0","4","110","","$1,399,000","02/06/2014","7,500","ML81403627","024-141-150","Millbrae","500.00","05/27/2014","$1,300,000","2,600","Sold","321 MAGNOLIA Avenue","1927","94030","R1"
"$ 216.67","90","467","Burlingame Gate/Burlingame Grove","2","0","3","22","","$1,295,000","02/06/2014","6,000","ML81403647","026-095-080","Burlingame","955.88","02/28/2014","$1,300,000","1,360","Sold","1229 PALOMA Avenue","1924","94010","R1006"
"$ 216.67","49","18","Cupertino","2","0","4","7","","$988,000","02/06/2014","6,000","ML81403669","381-50-072","San Jose","785.50","02/13/2014","$1,300,000","1,655","Sold","526 WAGMAN Drive","1965","95129","R1-8"
"$ 328.28","37","394","FC- Nbrhood#6 - Harbor Side Etc.","2","1","3","10","223","$1,098,888","02/14/2014","3,960","ML81404583","094-803-030","Foster City","670.10","02/24/2014","$1,300,000","1,940","Sold","627 MYSTIC Lane","1977","94404","pud"
"$ 134.74","52","15","Campbell","2","1","3","7","","$1,285,000","02/14/2014","9,648","ML81404587","288-14-032","Campbell","581.92","02/21/2014","$1,300,000","2,234","Sold","1321 MCBAIN Avenue","1962","95008","R-1-6"
"$ 169.93","86","416","Bowie Estate Etc.","4","0","5","365","","$1,300,000","02/13/2014","7,650","ML81404735","029-313-230","San Mateo","397.55","","","3,270","Expired","912 N HUMBOLDT Street","1928","94401","R3"
"$ 156.06","52","16","Los Gatos/Monte Sereno","2","0","4","26","","$1,299,950","01/18/2014","8,330","ML81401673","424-18-034","Los Gatos","361.10","","","3,600","Canceled","101 HIGHLAND OAKS Drive","1962","95032","RD"
"$ 173.20","27","607","Alsace Lorraine","3","0","4","59","","$1,299,000","01/24/2014","7,500","ML81402353","056-096-490","Half Moon Bay","412.38","","","3,150","Canceled","169 MIRAMONTES Avenue","1987","94019","R1"
"$ 215.00","49","18","Cupertino","2","0","3","7","","$998,800","02/11/2014","6,000","ML81404244","381-50-054","San Jose","882.35","02/18/2014","$1,290,000","1,462","Sold","5031 MITTY Way","1965","95129","R1B6"
"$ 123.21","74","18","Cupertino","2","0","3","31","","$1,288,000","02/10/2014","10,454","ML81405260","342-17-045","Cupertino","801.00","","","1,608","Canceled","10721 SANTA LUCIA Road","1940","95014","R110"
"$ 295.40","28","374","Beacon Shores","3","0","4","7","165","$1,188,811","01/31/2014","4,350","ML81402980","095-280-150","Redwood City","679.89","02/07/2014","$1,285,000","1,890","Sold","842 NEWPORT Circle","1986","94065","R3"
"$ 203.33","61","19","Sunnyvale","2","0","3","4","","$1,198,000","02/13/2014","6,300","ML81404444","198-25-002","Sunnyvale","838.90","02/17/2014","$1,281,000","1,527","Sold","703 LOIS Avenue","1953","94087","R0"
"$ 159.74","69","10","Willow Glen","2","1","4","2","","$1,250,000","01/17/2014","8,013","ML81401634","264-59-079","San Jose","558.95","01/19/2014","$1,280,000","2,290","Sold","1032 CAMINO RICARDO","1945","95125","R1-8"
"$ 83.96","15","4","Alum Rock","3","1","4","22","","$1,285,000","01/22/2014","15,246","ML81402059","612-35-077","San Jose","367.60","02/13/2014","$1,280,000","3,482","Sold","1378 STORY Court","1999","95127","R12PD"
"$ 160.00","56","362","Belmont Country Club Etc.","2","0","3","13","","$959,000","01/16/2014","7,975","ML81401435","044-131-170","Belmont","746.20","01/29/2014","$1,276,000","1,710","Sold","1614 NOTRE DAME Avenue","1958","94002","R1"
"$ 212.67","61","19","Sunnyvale","3","0","4","9","","$1,178,000","01/21/2014","6,000","ML81401901","198-24-041","Sunnyvale","836.72","01/30/2014","$1,276,000","1,525","Sold","827 MANGO Avenue","1953","94087","R0"
"$ 242.86","92","467","Burlingame Gate/Burlingame Grove","2","0","3","0","","$1,260,000","02/13/2014","5,250","ML81404463","026-091-250","Burlingame","861.49","02/13/2014","$1,275,000","1,480","Sold","1132 JUANITA Avenue","1922","94010","R1"
"$ 152.55","45","13","Almaden Valley","2","1","5","9","40","$1,199,880","01/16/2014","8,325","ML81401351","701-14-038","San Jose","508.81","01/25/2014","$1,270,000","2,496","Sold","6914 BRET HARTE Drive","1969","95120","R1-5"
"$ 254.00","51","650","Pedro Point","3","1","3","38","","$1,338,000","01/24/2014","5,000","ML81402318","023-038-260","Pacifica","533.39","03/03/2014","$1,270,000","2,381","Sold","210 STERLING Avenue","1963","94044","R1"
"$ 351.90","0","309","Flood Park Area","2","1","3","7","","$1,258,000","02/03/2014","3,609","ML81403105","062-012-050","Menlo Park","956.33","02/10/2014","$1,270,000","1,328","Sold","15 Iris Lane","2014","94025","R1"
"$ 161.78","79","9","Central San Jose","2","0","3","12","","$1,269,000","02/10/2014","7,850","ML81404068","274-11-028","San Jose","553.86","02/22/2014","$1,270,000","2,293","Sold","1510 CALAVERAS Avenue","1935","95126","R1-8"
"$ 187.41","89","462","Lyon-Hoag","1","0","2","15","","$989,888","02/05/2014","6,750","ML81403491","029-291-140","Burlingame","1,081.20","02/20/2014","$1,265,000","1,170","Sold","17 ARUNDEL Road","1925","94010","R1"
"$ 224.60","59","18","Cupertino","2","0","3","20","","$1,598,000","01/17/2014","5,610","ML81401523","375-32-048","Cupertino","577.45","02/06/2014","$1,260,000","2,182","Sold","10745 MINETTE Drive","1955","95014","R1"
"$ 78.75","63","16","Los Gatos/Monte Sereno","2","0","3","16","","$1,049,000","01/27/2014","16,000","ML81402525","424-19-039","Los Gatos","731.28","02/12/2014","$1,260,000","1,723","Sold","16570 GARDEN Lane","1951","95032","R18"
"$ 209.17","87","467","Burlingame Gate/Burlingame Grove","1","0","3","11","","$1,195,000","01/24/2014","6,000","ML81402320","026-075-100","Burlingame","922.79","02/04/2014","$1,255,000","1,360","Sold","1415 CAPUCHINO Avenue","1927","94010","R1"
"$ 181.57","44","19","Sunnyvale","2","0","3","7","","$918,000","02/05/2014","6,912","ML81403441","165-10-051","Sunnyvale","798.85","02/12/2014","$1,255,000","1,571","Sold","378 DENNIS Avenue","1970","94086","R0"
"$ 94.92","48","13","Almaden Valley","2","1","4","11","","$1,049,888","01/26/2014","13,200","ML81402537","583-02-031","San Jose","622.14","02/06/2014","$1,253,000","2,014","Sold","1155 LANSDALE Court","1966","95120","R1-5"
"$ 110.49","63","209","Miramonte","1","0","3","9","","$1,100,000","02/03/2014","11,340","ML81403159","189-04-004","Mountain View","1,049.41","02/12/2014","$1,253,000","1,194","Sold","1332 MIRAMONTE Avenue","1951","94040","R1"
"$ 146.43","37","16","Los Gatos/Monte Sereno","3","0","5","9","","$1,188,000","02/03/2014","8,550","ML81403142","523-33-013","Los Gatos","570.39","02/12/2014","$1,252,000","2,195","Sold","114 ROSS CREEK Court","1977","95032","R1"
"$ 16.30","43","4","Alum Rock","3","0","4","327","","$1,250,000","01/23/2014","76,666","ML81402197","612-39-023","San Jose","456.37","","","2,739","Canceled","12851 CLAYTON Road","1971","95127","HS"
"$ 219.30","49","397","FC- Nbrhood#2 - Bay Vista","3","0","4","157","","$1,225,000","01/25/2014","5,700","ML81402418","094-156-760","Foster City","555.56","01/28/2014","$1,250,000","2,250","Sold","633 TEAL Street","1965","94404","Resid"
"$ 125.00","61","16","Los Gatos/Monte Sereno","2","1","4","19","","$1,289,000","02/03/2014","10,000","ML81403140","523-41-018","Los Gatos","548.49","02/22/2014","$1,250,000","2,279","Sold","15069 LYNN Avenue","1953","95032","R18"
"$ 185.68","60","19","Sunnyvale","2","0","3","10","","$998,000","02/04/2014","6,732","ML81403413","201-15-044","Sunnyvale","1,008.06","02/14/2014","$1,250,000","1,240","Sold","967 HEATHERSTONE Avenue","1954","94087","R0"
"$ 137.33","58","17","Saratoga","2","1","3","33","","$1,198,000","02/05/2014","9,102","ML81403542","386-09-054","Saratoga","610.35","03/10/2014","$1,250,000","2,048","Sold","12080 BROOKGLEN Drive","1956","95070","R110"
"$ 191.31","62","18","Cupertino","5","0","5","7","","$1,250,000","02/06/2014","6,534","ML81403732","375-15-028","Cupertino","627.51","","","1,992","Canceled","10271 MENHART Lane","1952","95014","R1"
"$ 5.59","","6","Milpitas","4","1","5","84","","$1,550,000","02/12/2014","223,463","ML81404251","042-15-050","Milpitas","461.25","05/07/2014","$1,250,000","2,710","Sold","4380 FELTER Road","","95035","HS-SR"
"$ 134.06","57","10","Willow Glen","3","0","3","18","","$1,249,000","02/06/2014","9,317","ML81403701","429-49-021","San Jose","577.44","","","2,163","Canceled","1554 WILLOW OAKS Drive","1957","95125","R1"
"$ 207.25","58","19","Sunnyvale","3","0","5","7","","$1,198,880","01/24/2014","6,000","ML81402351","211-09-015","Sunnyvale","555.88","01/31/2014","$1,243,500","2,237","Sold","702 JACKPINE Court","1956","94086","R0"
"$ 237.32","42","395","FC- Nbrhood#4 - Marina Point Etc.","2","0","4","10","","$1,049,000","01/17/2014","5,225","ML81401538","094-364-100","Foster City","635.90","01/27/2014","$1,240,000","1,950","Sold","1431 SCHOONER Street","1972","94404","R1"
"$ 84.32","89","606","East of Highway 1 / Spanish Town","4","0","6","120","","$1,299,000","02/03/2014","14,706","ML81403160","064-141-480","Half Moon Bay","336.04","06/03/2014","$1,240,000","3,690","Sold","623 SPRUCE Street","1925","94019","R2"
"$ 53.81","49","363","Carlmont","3","0","5","135","","$1,288,000","02/01/2014","22,950","ML81403012","045-132-280","Belmont","534.63","06/16/2014","$1,235,000","2,310","Sold","1220 CHULA VISTA Drive","1965","94002","R1001"
"$ 156.89","45","13","Almaden Valley","3","0","4","12","","$1,168,000","02/03/2014","7,840","ML81403205","701-05-042","San Jose","591.35","02/15/2014","$1,230,000","2,080","Sold","1025 MOUNT DARWIN Drive","1969","95120","R1-5"
"$ 378.79","19","381","Shearwater","2","1","3","11","168","$1,100,000","02/03/2014","3,234","ML81403345","095-410-140","Redwood City","790.32","02/14/2014","$1,225,000","1,550","Sold","582 OSPREY Drive","1995","94065","R2000"
"$ 185.61","56","353","Howard Park Etc.","2","0","3","118","","$1,225,000","02/08/2014","6,600","ML81403916","051-356-270","San Carlos","737.95","","","1,660","Canceled","1304 MORSE Boulevard","1958","94070","R1"
"$ 123.54","23","14","Cambrian","4","0","4","52","","$1,230,000","01/18/2014","9,875","ML81401666","419-26-011","San Jose","478.24","03/11/2014","$1,220,000","2,551","Sold","14509 BERRY Way","1991","95124","R1-8"
"$ 194.52","80","10","Willow Glen","2","0","3","8","","$1,169,000","02/12/2014","6,272","ML81404240","439-09-044","San Jose","719.34","02/20/2014","$1,220,000","1,696","Sold","1152 ROYCOTT Way","1934","95125","R1-8"
"$ 303.75","17","13","Almaden Valley","3","0","5","5","40","$1,230,000","01/30/2014","4,000","ML81402780","575-50-008","San Jose","459.88","02/04/2014","$1,215,000","2,642","Sold","1673 VIA CAMPAGNA","1997","95120","A-PD"
"$ 195.93","60","335","Farm Hills Estates Etc.","2","0","3","6","","$1,100,000","02/15/2014","6,200","ML81404705","069-022-020","Redwood City","971.80","02/21/2014","$1,214,750","1,250","Sold","1420 MITCHELL Way","1954","94061","R1000"
"$ 237.25","60","350","Alder Manor Etc.","2","0","3","8","","$1,029,000","02/13/2014","5,100","ML81404512","051-082-320","San Carlos","765.82","02/21/2014","$1,210,000","1,580","Sold","24 ROBIN Way","1954","94070","R1"
"$ 182.58","63","333","Central Park Etc.","2","0","3","12","","$948,000","02/15/2014","6,600","ML81404753","058-442-060","Redwood City","892.59","02/27/2014","$1,205,000","1,350","Sold","1250 DEWEY Street","1951","94061","R100"
"$ 196.95","18","3","Evergreen","3","0","5","50","","$1,199,000","02/10/2014","6,098","ML81404006","659-06-068","San Jose","443.99","04/01/2014","$1,201,000","2,705","Sold","3931 LAKE RIDGE Lane","1996","95148","R1"
"$ 52.98","26","3","Evergreen","3","0","4","8","","$1,238,000","01/16/2014","22,651","ML81401361","660-06-042","San Jose","452.49","01/24/2014","$1,200,000","2,652","Sold","3037 HIGH MEADOW Lane","1988","95135","A-PD"
"$ 229.67","54","351","Beverly Terrace Etc.","2","0","3","12","","$1,162,000","01/17/2014","5,225","ML81401492","049-141-350","San Carlos","641.71","01/29/2014","$1,200,000","1,870","Sold","119 CHESHAM Avenue","1960","94070","R1"
"$ 221.98","61","207","Downtown Mountain View","2","0","3","8","0","$998,000","02/04/2014","5,406","ML81403402","158-28-022","Mountain View","1,067.62","02/12/2014","$1,200,000","1,124","Sold","58 ELDORA Drive","1953","94041","R1"
"$ 102.03","27","6","Milpitas","3","0","4","61","","$1,199,999","02/06/2014","11,761","ML81403594","029-45-009","Milpitas","389.11","04/08/2014","$1,200,000","3,084","Sold","2234 DEVON Place","1987","95035","R1"
"$ 252.63","29","235","Ventura","2","0","3","76","","$1,100,000","02/06/2014","4,750","ML81403668","132-26-074","Palo Alto","993.38","04/23/2014","$1,200,000","1,208","Sold","3341 PARK Boulevard","1985","94306","R2"
"$ 284.77","45","19","Sunnyvale","2","0","3","12","","$999,950","02/08/2014","4,214","ML81403922","323-12-018","Sunnyvale","779.22","02/20/2014","$1,200,000","1,540","Sold","535 CASTLEROCK Court","1969","94087","R1"
"$ 19.67","27","1","Morgan Hill / Gilroy / San Martin","3","0","3","258","","$1,199,800","01/24/2014","60,984","ML81402269","817-23-016","San Martin","399.40","","","3,004","Canceled","15410 CAREY Lane","1987","95046","HS"
"$ 194.20","15","10","Willow Glen","3","1","4","29","","$1,199,000","02/10/2014","6,174","ML81404063","442-22-057","San Jose","399.67","03/11/2014","$1,199,000","3,000","Sold","1808 MCNIFF Place","1999","95124","R1"
"$ 151.05","60","10","Willow Glen","2","1","3","40","0","$1,199,950","02/07/2014","7,930","ML81403818","439-32-022","San Jose","651.01","03/19/2014","$1,197,850","1,840","Sold","1248 MAYETTE Avenue","1954","95125","R1-8"
"$ 188.64","3","15","Campbell","3","0","4","11","","$1,249,000","01/21/2014","6,313","ML81401845","299-35-113","San Jose","442.71","02/01/2014","$1,190,888","2,690","Sold","997 HIBISCUS Lane","2011","95117","R16"
"$ 118.57","19","3","Evergreen","3","0","4","34","","$1,188,000","01/16/2014","10,019","ML81401594","676-12-016","San Jose","413.07","02/19/2014","$1,188,000","2,876","Sold","4522 PACIFIC RIM Way","1995","95121","A-PD"
"$ 198.26","18","3","Evergreen","3","1","4","10","120","$1,195,000","02/04/2014","5,982","ML81403292","680-35-033","San Jose","477.26","02/14/2014","$1,186,000","2,485","Sold","5871 KILLARNEY Circle","1996","95138","R1PD"
"$ 225.84","48","396","FC- Nbrhood#3 - Carmel Village Etc.","2","0","4","10","","$1,079,000","02/01/2014","5,225","ML81403060","094-262-440","Foster City","662.92","02/11/2014","$1,180,000","1,780","Sold","366 BLUEFISH Court","1966","94404","R1"
"$ 129.67","53","432","Baywood Park Etc.","2","0","3","12","","$1,108,000","02/06/2014","9,100","ML81403645","041-231-330","San Mateo","751.59","02/18/2014","$1,180,000","1,570","Sold","1468 ASCENSION Drive","1961","94402","R1"
"$ 143.20","54","335","Farm Hills Estates Etc.","2","0","3","10","","$998,000","02/10/2014","8,240","ML81404016","057-421-010","Redwood City","802.72","02/20/2014","$1,180,000","1,470","Sold","947 EDGECLIFF Way","1960","94061","R1"
"$ 88.72","27","620","Lower El Granada","2","1","3","0","","$1,180,000","02/14/2014","13,300","ML81404620","047-055-070","Half Moon Bay","346.04","02/14/2014","$1,180,000","3,410","Sold","1027 SAN CARLOS Avenue","1987","94019","R1"
"$ 132.77","57","10","Willow Glen","2","1","4","34","","$1,179,000","01/28/2014","8,880","ML81402684","439-45-026","San Jose","484.79","03/03/2014","$1,179,000","2,432","Sold","2812 RICHLAND Avenue","1957","95125","R1-8"
"$ 9.11","33","1","Morgan Hill / Gilroy / San Martin","2","1","4","11","","$1,179,000","02/03/2014","129,373","ML81403199","835-20-044","Gilroy","374.64","02/14/2014","$1,179,000","3,147","Sold","9900 WALTER WELSHER Court","1981","95020","A-20A"
"$ 227.71","37","360","Belmont Woods Etc.","2","0","3","9","","$998,000","01/24/2014","5,160","ML81402344","045-491-010","Belmont","695.27","02/02/2014","$1,175,000","1,690","Sold","2413 HASTINGS Drive","1977","94002","PD000"
"$ 11.32","37","1","Morgan Hill / Gilroy / San Martin","2","1","4","77","","$1,199,999","01/30/2014","103,767","ML81402840","764-31-020","Morgan Hill","398.58","04/17/2014","$1,175,000","2,948","Sold","18280 ENDERSON Court","1977","95037","A1-25"
"$ 102.89","21","3","Evergreen","3","1","4","76","120","$1,250,000","01/22/2014","11,391","ML81401968","679-25-048","San Jose","401.51","04/08/2014","$1,172,000","2,919","Sold","5130 BIRKDALE Way","1993","95138","A-PD"
"$ 205.35","53","361","Haskins Estates Etc.","3","0","5","8","","$1,350,000","02/14/2014","5,700","ML81404676","043-311-070","Belmont","498.09","02/22/2014","$1,170,500","2,350","Sold","2617 BARCLAY Way","1961","94002","R1"
"$ 164.79","52","15","Campbell","3","0","4","10","","$899,000","02/12/2014","7,100","ML81404239","299-21-085","San Jose","532.06","02/22/2014","$1,170,000","2,199","Sold","3560 WALTON Way","1962","95117","R1-8"
"$ 212.36","74","467","Burlingame Gate/Burlingame Grove","1","0","2","80","","$1,168,000","01/27/2014","5,500","ML81402486","026-092-100","Burlingame","758.44","04/17/2014","$1,168,000","1,540","Sold","1124 RHINETTE Avenue","1940","94010","R100"
"$ 147.10","54","10","Willow Glen","2","0","4","8","","$989,000","02/04/2014","7,920","ML81403429","446-30-038","San Jose","703.50","02/12/2014","$1,165,000","1,656","Sold","2409 BOOKSIN Avenue","1960","95125","R1"
